product,category,url,ingredients,Synthetic Fluorphlogopite,Lanolin,Vanilla,Glycol Cetearate,Grapefruit Water,Oudh,Linalool,Ground White Rice,Olibanum,Coconut Cream,Myrrh Resinoid,Icing Sugar,Mint,Marigold Petals,Cassis,Silken Tofu,Hexyl Cinnamal,Styrax Resinoid,Guar Gum,Cocamidopropyl Betaine,Apricot Kernel,Oak Moss Extract,Xanthan Gum,Aubergine,Glycerine,Popping Candy,Marigold Powder,Banana and Oat Decoction,Sodium Coco Sulfate,Strawberry Juice,Blackcurrant,Candy Flower,Coriander Seed,Cedarwood,Sodium Carbonate,Oregano,Cocoa Butter,Vine Leaves,Violet Leaf,Ground Aduki Beans,Avocado,Extra Virgin Olive,Orange Juice,Grapefruit,Cream of Tartar,Sodium Chloride,Olive,Sodium Bicarbonate,Stearic Acid,Mimosa,Lemon Juice,Neroli,Walnut,Carrageenan Extract,Potato Starch,Calcium Sodium Borosilicate,Peach Kernel,Citral,Bergamot,Manuka Honey,Benzyl Salicylate,Castor,Almond Milk,Murumuru Butter,Sand,Cassia,Tangerine,Litsea Cubeba,Propylene Glycol,DRF Alcohol,Benzoin Resinoid,German Chamomile Flowers,Cistus,Green Olives,Tea Tree,English Honey,Cupuaçu Butter,Vine Leaf,Sodium Laureth Sulfate,Pear,Oregano and Rose Petal,Cetearyl Alcohol,Pioppino Mushrooms,Jasmine Flower,Yellow and Red Rose Petals,Sodium carboxymethyl cellulose,Petitgrain,Propylparaben,Gardenia Extract,Japanese Rapeseed,Fine Oatmeal,Sweet Wild Orange,Pakistani Rose,Chamomile,Ground Coconut Shell,Lemongrass,Sunflower Wax,Tin Oxide,Balanites,Lotus Root,Vanilla Pod,Soybean Flour,Arame Seaweed,Lemon Myrtle,Whole Clove,Sage,Chamomile Blue,Green Tea Powder,Lime,Oat Milk,Lime Juice,Calcium Lactate Gluconate,Rosemary,Roman Chamomile,Chlorophyllin,Rapeseed,Citric Acid,Benzyl Alcohol,Tonka,Honey,Tarragon,Dipropylene Glycol,Sodium Alginate,Rosewood,Fig Decoction,Glyceryl stearate,Frankincense Resinoid,Cardamom,Farnesol,Lauryl Betaine,Luminescent Zinc Sulfide,Triethanolamine,Cowslips,Maltodextrin,Citronellol,Eugenol,Talc,Vetivert,Menthol Crystals,Sea Salt,Thyme,Siberian Fir Needle,Davana,Fir Needle,Elemi,Brazilian Orange,Cinnamon Leaf,Sodium polyacrylate,Dried Currants,Epsom Salt,Kinako Powder,Dragon Fruit Powder,Aniseed,Sicilian Lemon,Rice Paper,Benzyl Cinnamate,Alpha-Isomethyl Ionone,Coumarin,Orange Peel Wax,Sodium Stearate,Australian Sandalwood,Jasmine,Avocado Butter,Coconut Flour,Candy Eyes,Blackberry Puree,Mandarin Juice,Titanium Dioxide,Tincture of Benzoin,Granulated Sugar,Lemon Peel,Carnauba Wax,Pink Pepper,Orange Flower,Powdered Charcoal,Pink Grapefruit infusion,Methylparaben,Lemon,Tagetes,Coriander,Turmeric Powder,Agar Agar Strands,Cinnamal,Black Peppercorn,Argan,Apple Pulp,Oat Flour,Rice Bran,Spearmint,Almond,Ylang Ylang,Strawberry Powder,Ground Almonds,Cocoa Powder,Lavandin,Chia Seeds,Lime Extracted in Vodka,Cocoa,Rose Water,Geranium,Aloe Vera Extract,Agave Syrup,Goji Berry Juice,Kaolin,Blackcurrant Powder,Grapefruit Juice,Clary Sage,Peach Juice,Soya Milk,Lime Puree,Hydroxycitronellal,Black Pepper,Clove Bud,Honey Water,Poppy Seeds,Peach,Pine,Daisy Flowers,Sandalwood,Sicilian Red Mandarin,Labdanum Resinoid,Mango Butter,Cinnamyl Alcohol,Olibanum Resinoid,Synthetic Musk,Laureth 4,Elderflowers,Raspberries,Lavender Sprig,Cypress,Lavender Flowers,Extra Virgin Coconut,Shea Butter,Whole Oats,Rhubarb Puree,Coconut Milk Powder,Butylphenyl Methylpropional,Marshmallow Root Powder,Chamomile Powder,Perfume,Dried Apricots,Wheatgerm,Jojoba,Lavender,Olive Leaf,Osmanthus,Buchu,Tetrasodium Etidronate,Moroccan Chamomile,Limonene,Seaweed,Disodium Lauryl Sulfosuccinate,EDTA,Juniperberry,Lavender Flower,Sodium Hydroxide,Sodium Lauryl Sulfate,Amyl Cinnamal,Eucalyptus,Dried Cranberries,Lactic Acid,Water,Tolu Balsam,Ginger,Silica,Amaranth Flowers,Aloe Vera Gel,Sodium Cocoamphoacetate,Makrut Lime Leaf,Rice Paper Flower,Chrysanthemum,Dried Elderflower,Geraniol,Benzyl Benzoate,Patchouli,Hydroxy propyl methyl cellulose,Peppermint,Cypress Leaf,Ho Wood,White Tea,Pink Delphinium Petals,Cornstarch,Rose,Raspberry Juice,Ground Rice,White Sugar Crystals
Ro's Argan,handmade-soap,https://uk.lush.com/products/soaps/ros-argan,"{'Citronellol', 'Lemon', 'Granulated Sugar', 'Argan', 'Citric Acid', 'Geraniol', 'Sodium Hydroxide', 'Sodium Bicarbonate', 'Yellow and Red Rose Petals', 'Glycerine', 'Pakistani Rose', 'Water', 'Perfume', 'Geranium', 'Coumarin', 'Rose', 'Limonene'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Roar!,bath-bombs,https://uk.lush.com/products/bath-bombs/roar,"{'Green Tea Powder', 'Citric Acid', 'Peppermint', 'Sodium Bicarbonate', 'Dipropylene Glycol', 'Water', 'Perfume'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Rocket Science,bath-bombs,https://uk.lush.com/products/bath-bombs/rocket-science,"{'Titanium Dioxide', 'Synthetic Fluorphlogopite', 'Lauryl Betaine', 'Sodium Laureth Sulfate', 'Cream of Tartar', 'Citric Acid', 'Bergamot', 'Tin Oxide', 'Sicilian Lemon', 'Sodium Bicarbonate', 'Dipropylene Glycol', 'Glycerine', 'Sodium carboxymethyl cellulose', 'Water', 'Perfume', 'Maltodextrin', 'Hydroxy propyl methyl cellulose', 'Cornstarch', 'Propylene Glycol', 'Limonene'}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Rose Butterfly,bath-bombs,https://uk.lush.com/products/bath-bombs/rose-butterfly,"{'Titanium Dioxide', 'Synthetic Fluorphlogopite', 'Citric Acid', 'Cream of Tartar', 'Perfume', 'Sicilian Lemon', 'Cocamidopropyl Betaine', 'Calcium Sodium Borosilicate', 'Sodium Coco Sulfate', 'Sodium Bicarbonate', 'Dipropylene Glycol', 'Water', 'Tin Oxide', 'Cornstarch', 'Rose', 'Limonene'}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Rose Clay Salt Cube,bath-bombs,https://uk.lush.com/products/bath-bombs/rose-clay,"{'Sea Salt', 'Linalool', 'Citral', 'Citric Acid', 'Bergamot', 'Ylang Ylang', 'Lemongrass', 'Sodium Bicarbonate', 'Dipropylene Glycol', 'Epsom Salt', 'Jasmine', 'Water', 'Perfume', 'Coumarin', 'Propylene Glycol', 'Rose', 'Limonene'}",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Rose Jam,shower-gels,https://uk.lush.com/products/shower-gels/rose-jam,"{'Citronellol', 'Lauryl Betaine', 'Sodium Laureth Sulfate', 'Argan', 'Sicilian Lemon', 'Geraniol', 'Cypress Leaf', 'Sodium Cocoamphoacetate', 'Glycerine', 'Goji Berry Juice', 'Lactic Acid', 'Water', 'Perfume', 'Geranium', 'Coumarin', 'Rose', 'Vanilla Pod', 'Limonene'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Royalty,bath-bombs,https://uk.lush.com/products/bath-bombs/royalty,"{'Synthetic Fluorphlogopite', 'Vanilla', 'Cocamidopropyl Betaine', 'Jasmine', 'Sandalwood', 'Linalool', 'Cream of Tartar', 'Geraniol', 'Sodium Bicarbonate', 'Water', 'Perfume', 'Tin Oxide', 'Titanium Dioxide', 'Sodium Coco Sulfate', 'Silica', 'Propylene Glycol', 'Soybean Flour', 'Ylang Ylang', 'Citric Acid', 'Dipropylene Glycol', 'Coumarin', 'Limonene'}",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rub Rub Rub,body-scrubs,https://uk.lush.com/products/body-scrubs/rub-rub-rub,"{'Sea Salt', 'Lemon', 'Lauryl Betaine', 'Sodium Laureth Sulfate', 'Butylphenyl Methylpropional', 'Orange Flower', 'Jasmine Flower', 'Sodium Cocoamphoacetate', 'Lactic Acid', 'Jasmine', 'Water', 'Perfume', 'Mimosa', 'Lemon Juice', 'Limonene'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sakura,bath-bombs,https://uk.lush.com/products/bath-bombs/sakura,"{'Sea Salt', 'Lemon', 'Citric Acid', 'Gardenia Extract', 'Butylphenyl Methylpropional', 'Orange Flower', 'Sodium Bicarbonate', 'Jasmine', 'Perfume', 'Mimosa', 'Limonene'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandstone,handmade-soap,https://uk.lush.com/products/soaps/sandstone,"{'Extra Virgin Coconut', 'Linalool', 'Citral', 'Citric Acid', 'Sodium Chloride', 'Gardenia Extract', 'EDTA', 'Sand', 'Butylphenyl Methylpropional', 'Coriander', 'Sodium Hydroxide', 'Sodium Bicarbonate', 'Tetrasodium Etidronate', 'Geraniol', 'Litsea Cubeba', 'Glycerine', 'Water', 'Perfume', 'Hydroxycitronellal', 'Limonene'}",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Scrub Scrub Scrub,body-scrubs,https://uk.lush.com/products/body-scrubs/scrub-scrub-scrub,"{'Blackcurrant Powder', 'Sea Salt', 'Pine', 'Buchu', 'Lauryl Betaine', 'Sodium Laureth Sulfate', 'Citral', 'Linalool', 'Powdered Charcoal', 'Rosemary', 'Sodium Cocoamphoacetate', 'Lactic Acid', 'Blackcurrant', 'Perfume', 'Lime Puree', 'Propylene Glycol', 'Blackberry Puree', 'Limonene'}",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scrubee,body-scrubs,https://uk.lush.com/products/body-scrubs/scrubee,"{'Citronellol', 'Linalool', 'Ground Coconut Shell', 'Shea Butter', 'Butylphenyl Methylpropional', 'Bergamot', 'Perfume', 'Brazilian Orange', 'Honey', 'Ground Almonds', 'Extra Virgin Coconut', 'Amyl Cinnamal', 'Cocoa Butter', 'Limonene'}",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sea Vegetable,handmade-soap,https://uk.lush.com/products/soaps/sea-vegetable,"{'Sea Salt', 'Linalool', 'Citral', 'Sodium Chloride', 'Arame Seaweed', 'Citric Acid', 'EDTA', 'Lavender', 'Geraniol', 'Extra Virgin Coconut', 'Sodium Hydroxide', 'Lime', 'Tetrasodium Etidronate', 'Glycerine', 'Seaweed', 'Water', 'Perfume', 'Propylene Glycol', 'Limonene'}",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sex Bomb,bath-bombs,https://uk.lush.com/products/bath-bombs/sex-bomb,"{'Titanium Dioxide', 'Rice Paper Flower', 'Linalool', 'Soybean Flour', 'Citric Acid', 'Ylang Ylang', 'Butylphenyl Methylpropional', 'Clary Sage', 'Sodium Bicarbonate', 'Jasmine', 'Synthetic Musk', 'Alpha-Isomethyl Ionone', 'Perfume', 'Propylene Glycol', 'Limonene'}",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
